Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isAtom,is:atom
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isNIL,is:nil
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isNIL,is:nil
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isAtom,is:atom
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.CondEvaluator,none,@CondEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,none,expression.CondEvaluator,none,@CondEvaluator,none,eval,none
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.parser.terms.IdentifierAtomFactory,identifier:atom:factory,main.lisp.parser.terms.IdentifierAtomFactory,identifier:atom:factory,setClass,set:class
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,java.lang.Object,object,java.lang.Object,object,getClass,get:class
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,isEmpty,is:empty
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,lookup,none
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,getParent,get:parent
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,get,get
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,lookup,none
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,getParent,get:parent
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,get,get
a5.VariableEval,variable,@IdentifierAtomWithLookup,identifier:atom:with,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression,identifier:atom:abstract:atom:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,lookup,none
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,expression.QuoteEvaluator,quote,@QuoteEvaluator,quote,QuoteEvaluator,quote
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,expression.ListEvaluator,list,@ListEvaluator,list,ListEvaluator,list
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,expression.EvalEvaluator,none,@EvalEvaluator,none,EvalEvaluator,none
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,relational.LessThanEvaluator,less:than,@LTEvaluator,lt,LessThanEvaluator,less:than
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,relational.LessThanEqualEvaluator,less:than:equal,@LTEEvaluator,none,LessThanEqualEvaluator,less:than:equal
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,registerEvaluatorIfNew,register:if:new
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,main.lisp.evaluator.BuiltinOperationManagerSingleton,operation:manager:singleton,get,get
evaluators.LispOperationRegisterer,lisp:operation,@CustomOperationRegisterer,custom:operation,registerOperations,register:operations,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer,identifier:atom:abstract:atom:abstract:expression:operation,relational.GreaterThanEvaluator,greater:than,@GTEvaluator,none,GreaterThanEvaluator,greater:than
